rotulo,arquivo,status,destino
Risadinha,Risadinha_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Risadinha\public\public_0000.npy
Risadinha,Risadinha_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Risadinha\public\public_0001.npy
Risadinha,Risadinha_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Risadinha\public\public_0002.npy
Roda,Roda_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Roda\public\public_0000.npy
Roda,Roda_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Roda\public\public_0001.npy
Roda,Roda_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Roda\public\public_0002.npy
Rodovia,Rodovia_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rodovia\public\public_0000.npy
Rodovia,Rodovia_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rodovia\public\public_0001.npy
Rodovia,Rodovia_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rodovia\public\public_0002.npy
Rosa,Rosa_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rosa\public\public_0000.npy
Rosa,Rosa_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rosa\public\public_0001.npy
Rosa,Rosa_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rosa\public\public_0002.npy
Rosquinha (de massa frita),Rosquinha (de massa frita)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rosquinha (de massa frita)\public\public_0000.npy
Rosquinha (de massa frita),Rosquinha (de massa frita)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rosquinha (de massa frita)\public\public_0001.npy
Rosquinha (de massa frita),Rosquinha (de massa frita)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rosquinha (de massa frita)\public\public_0002.npy
Roubar,Roubar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Roubar\public\public_0000.npy
Roubar,Roubar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Roubar\public\public_0001.npy
Roubar,Roubar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Roubar\public\public_0002.npy
Roxo,Roxo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Roxo\public\public_0000.npy
Roxo,Roxo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Roxo\public\public_0001.npy
Roxo,Roxo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Roxo\public\public_0002.npy
Ruim,Ruim_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ruim\public\public_0000.npy
Ruim,Ruim_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ruim\public\public_0001.npy
Ruim,Ruim_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ruim\public\public_0002.npy
Rumo (direção),Rumo (direção)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rumo (direção)\public\public_0000.npy
Rumo (direção),Rumo (direção)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rumo (direção)\public\public_0001.npy
Rumo (direção),Rumo (direção)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rumo (direção)\public\public_0002.npy
Ruído,Ruído_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ruído\public\public_0000.npy
Ruído,Ruído_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ruído\public\public_0001.npy
Ruído,Ruído_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ruído\public\public_0002.npy
Rápido,Rápido_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rápido\public\public_0000.npy
Rápido,Rápido_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rápido\public\public_0001.npy
Rápido,Rápido_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rápido\public\public_0002.npy
Rã (sapo),Rã (sapo)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rã (sapo)\public\public_0000.npy
Rã (sapo),Rã (sapo)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rã (sapo)\public\public_0001.npy
Rã (sapo),Rã (sapo)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rã (sapo)\public\public_0002.npy
Saber,Saber_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Saber\public\public_0000.npy
Saber,Saber_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Saber\public\public_0001.npy
Saber,Saber_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Saber\public\public_0002.npy
Sabão,Sabão_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sabão\public\public_0000.npy
Sabão,Sabão_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sabão\public\public_0001.npy
Sabão,Sabão_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sabão\public\public_0002.npy
Saciado,Saciado_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Saciado\public\public_0000.npy
Saciado,Saciado_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Saciado\public\public_0001.npy
Saciado,Saciado_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Saciado\public\public_0002.npy
Saco de lixo,Saco de lixo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Saco de lixo\public\public_0000.npy
Saco de lixo,Saco de lixo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Saco de lixo\public\public_0001.npy
Saco de lixo,Saco de lixo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Saco de lixo\public\public_0002.npy
Sacudir,Sacudir_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sacudir\public\public_0000.npy
Sacudir,Sacudir_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sacudir\public\public_0001.npy
Sacudir,Sacudir_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sacudir\public\public_0002.npy
Saia,Saia_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Saia\public\public_0000.npy
Saia,Saia_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Saia\public\public_0001.npy
Saia,Saia_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Saia\public\public_0002.npy
Sair,Sair_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sair\public\public_0000.npy
Sair,Sair_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sair\public\public_0001.npy
Sair,Sair_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sair\public\public_0002.npy
Sal comum,Sal comum_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sal comum\public\public_0000.npy
Sal comum,Sal comum_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sal comum\public\public_0001.npy
Sal comum,Sal comum_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sal comum\public\public_0002.npy
Salada,Salada_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Salada\public\public_0000.npy
Salada,Salada_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Salada\public\public_0001.npy
Salada,Salada_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Salada\public\public_0002.npy
Salsicha,Salsicha_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Salsicha\public\public_0000.npy
Salsicha,Salsicha_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Salsicha\public\public_0001.npy
Salsicha,Salsicha_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Salsicha\public\public_0002.npy
Salto pra frente,Salto pra frente_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Salto pra frente\public\public_0000.npy
Salto pra frente,Salto pra frente_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Salto pra frente\public\public_0001.npy
Salto pra frente,Salto pra frente_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Salto pra frente\public\public_0002.npy
Salvar,Salvar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Salvar\public\public_0000.npy
Salvar,Salvar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Salvar\public\public_0001.npy
Salvar,Salvar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Salvar\public\public_0002.npy
Sanduíche,Sanduíche_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sanduíche\public\public_0000.npy
Sanduíche,Sanduíche_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sanduíche\public\public_0001.npy
Sanduíche,Sanduíche_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sanduíche\public\public_0002.npy
Sangue,Sangue_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sangue\public\public_0000.npy
Sangue,Sangue_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sangue\public\public_0001.npy
Sangue,Sangue_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sangue\public\public_0002.npy
Sapato,Sapato_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sapato\public\public_0000.npy
Sapato,Sapato_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sapato\public\public_0001.npy
Sapato,Sapato_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sapato\public\public_0002.npy
Sarampo,Sarampo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sarampo\public\public_0000.npy
Sarampo,Sarampo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sarampo\public\public_0001.npy
Sarampo,Sarampo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sarampo\public\public_0002.npy
Sarcasmo,Sarcasmo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sarcasmo\public\public_0000.npy
Sarcasmo,Sarcasmo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sarcasmo\public\public_0001.npy
Sarcasmo,Sarcasmo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sarcasmo\public\public_0002.npy
Sarda,Sarda_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sarda\public\public_0000.npy
Sarda,Sarda_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sarda\public\public_0001.npy
Sarda,Sarda_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sarda\public\public_0002.npy
Satisfação Pessoal,Satisfação Pessoal_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Satisfação Pessoal\public\public_0000.npy
Satisfação Pessoal,Satisfação Pessoal_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Satisfação Pessoal\public\public_0001.npy
Satisfação Pessoal,Satisfação Pessoal_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Satisfação Pessoal\public\public_0002.npy
Se,Se_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se\public\public_0000.npy
Se,Se_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se\public\public_0001.npy
Se,Se_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se\public\public_0002.npy
Se afaste,Se afaste_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se afaste\public\public_0000.npy
Se afaste,Se afaste_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se afaste\public\public_0001.npy
Se afaste,Se afaste_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se afaste\public\public_0002.npy
Se casar,Se casar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se casar\public\public_0000.npy
Se casar,Se casar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se casar\public\public_0001.npy
Se casar,Se casar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se casar\public\public_0002.npy
Se foi (já era),Se foi (já era)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se foi (já era)\public\public_0000.npy
Se foi (já era),Se foi (já era)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se foi (já era)\public\public_0001.npy
Se foi (já era),Se foi (já era)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se foi (já era)\public\public_0002.npy
Se gabar,Se gabar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se gabar\public\public_0000.npy
Se gabar,Se gabar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se gabar\public\public_0001.npy
Se gabar,Se gabar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Se gabar\public\public_0002.npy
Seco (árido),Seco (árido)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Seco (árido)\public\public_0000.npy
Seco (árido),Seco (árido)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Seco (árido)\public\public_0001.npy
Seco (árido),Seco (árido)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Seco (árido)\public\public_0002.npy
Secretária,Secretária_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Secretária\public\public_0000.npy
Secretária,Secretária_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Secretária\public\public_0001.npy
Secretária,Secretária_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Secretária\public\public_0002.npy
Secretário,Secretário_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Secretário\public\public_0000.npy
Secretário,Secretário_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Secretário\public\public_0001.npy
Secretário,Secretário_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Secretário\public\public_0002.npy
Segredo,Segredo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Segredo\public\public_0000.npy
Segredo,Segredo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Segredo\public\public_0001.npy
Segredo,Segredo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Segredo\public\public_0002.npy
Seguir,Seguir_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Seguir\public\public_0000.npy
Seguir,Seguir_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Seguir\public\public_0001.npy
Seguir,Seguir_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Seguir\public\public_0002.npy
Segunda vez,Segunda vez_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Segunda vez\public\public_0000.npy
Segunda vez,Segunda vez_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Segunda vez\public\public_0001.npy
Segunda vez,Segunda vez_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Segunda vez\public\public_0002.npy
Segunda-feira,Segunda-feira_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Segunda-feira\public\public_0000.npy
Segunda-feira,Segunda-feira_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Segunda-feira\public\public_0001.npy
Segunda-feira,Segunda-feira_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Segunda-feira\public\public_0002.npy
Seguro,Seguro_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Seguro\public\public_0000.npy
Seguro,Seguro_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Seguro\public\public_0001.npy
Seguro,Seguro_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Seguro\public\public_0002.npy
Seios,Seios_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Seios\public\public_0000.npy
Seios,Seios_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Seios\public\public_0001.npy
Seios,Seios_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Seios\public\public_0002.npy
Selo,Selo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Selo\public\public_0000.npy
Selo,Selo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Selo\public\public_0001.npy
Selo,Selo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Selo\public\public_0002.npy
Sem emoção,Sem emoção_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sem emoção\public\public_0000.npy
Sem emoção,Sem emoção_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sem emoção\public\public_0001.npy
Sem emoção,Sem emoção_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sem emoção\public\public_0002.npy
Sem Problemas,Sem Problemas_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sem Problemas\public\public_0000.npy
Sem Problemas,Sem Problemas_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sem Problemas\public\public_0001.npy
Sem Problemas,Sem Problemas_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sem Problemas\public\public_0002.npy
Sementes de plantas,Sementes de plantas_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sementes de plantas\public\public_0000.npy
Sementes de plantas,Sementes de plantas_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sementes de plantas\public\public_0001.npy
Sementes de plantas,Sementes de plantas_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sementes de plantas\public\public_0002.npy
Semestre,Semestre_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Semestre\public\public_0000.npy
Semestre,Semestre_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Semestre\public\public_0001.npy
Semestre,Semestre_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Semestre\public\public_0002.npy
Sempre,Sempre_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sempre\public\public_0000.npy
Sempre,Sempre_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sempre\public\public_0001.npy
Sempre,Sempre_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sempre\public\public_0002.npy
Semáforo,Semáforo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Semáforo\public\public_0000.npy
Semáforo,Semáforo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Semáforo\public\public_0001.npy
Semáforo,Semáforo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Semáforo\public\public_0002.npy
Sensível (delicado),Sensível (delicado)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sensível (delicado)\public\public_0000.npy
Sensível (delicado),Sensível (delicado)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sensível (delicado)\public\public_0001.npy
Sensível (delicado),Sensível (delicado)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sensível (delicado)\public\public_0002.npy
Sentar,Sentar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sentar\public\public_0000.npy
Sentar,Sentar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sentar\public\public_0001.npy
Sentar,Sentar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sentar\public\public_0002.npy
Sentença,Sentença_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sentença\public\public_0000.npy
Sentença,Sentença_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sentença\public\public_0001.npy
Sentença,Sentença_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sentença\public\public_0002.npy
Sentir,Sentir_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sentir\public\public_0000.npy
Sentir,Sentir_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sentir\public\public_0001.npy
Sentir,Sentir_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sentir\public\public_0002.npy
Separado,Separado_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Separado\public\public_0000.npy
Separado,Separado_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Separado\public\public_0001.npy
Separado,Separado_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Separado\public\public_0002.npy
Serpente,Serpente_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Serpente\public\public_0000.npy
Serpente,Serpente_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Serpente\public\public_0001.npy
Serpente,Serpente_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Serpente\public\public_0002.npy
Serviço,Serviço_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Serviço\public\public_0000.npy
Serviço,Serviço_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Serviço\public\public_0001.npy
Serviço,Serviço_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Serviço\public\public_0002.npy
Sexo,Sexo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sexo\public\public_0000.npy
Sexo,Sexo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sexo\public\public_0001.npy
Sexo,Sexo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sexo\public\public_0002.npy
Sexta-feira,Sexta-feira_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sexta-feira\public\public_0000.npy
Sexta-feira,Sexta-feira_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sexta-feira\public\public_0001.npy
Sexta-feira,Sexta-feira_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sexta-feira\public\public_0002.npy
Show,Show_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Show\public\public_0000.npy
Show,Show_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Show\public\public_0001.npy
Show,Show_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Show\public\public_0002.npy
Sim,Sim_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sim\public\public_0000.npy
Sim,Sim_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sim\public\public_0001.npy
Sim,Sim_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sim\public\public_0002.npy
Simples,Simples_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Simples\public\public_0000.npy
Simples,Simples_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Simples\public\public_0001.npy
Simples,Simples_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Simples\public\public_0002.npy
Simplificar,Simplificar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Simplificar\public\public_0000.npy
Simplificar,Simplificar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Simplificar\public\public_0001.npy
Simplificar,Simplificar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Simplificar\public\public_0002.npy
Sino,Sino_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sino\public\public_0000.npy
Sino,Sino_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sino\public\public_0001.npy
Sino,Sino_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Sino\public\public_0002.npy
